code,event_date,y_prob,prob_day1,prob_day2,prob_day3,prob_day4,prob_day5,prob_day6,prob_event,type,prob,order
2249,9/16/25,0.90372932,0.592234612,0.475242496,0.45005849,0.444345176,0.819209576,0.68655479,0.90372932,,,
603618,9/17/25,0.899556875,0.524836779,0.436142683,0.384681433,0.344908148,0.406291634,0.812495112,0.899556875,1,7.5,4
2251,9/4/25,0.887681723,0.829084575,0.824344099,0.793882906,0.789601386,0.845135331,0.69180572,0.887681723,,,
2256,8/28/25,0.882673979,0.575173259,0.487369299,0.359477788,0.48210004,0.546097398,0.817572594,0.882673979,,,
2256,8/29/25,0.856019378,0.487369299,0.359477788,0.48210004,0.546097398,0.817572594,0.882673979,0.856019378,,,
2256,9/2/25,0.921815515,0.48210004,0.546097398,0.817572594,0.882673979,0.856019378,0.820851028,0.921815515,,,
2256,9/12/25,0.900390923,0.678515613,0.602301657,0.556515455,0.590212584,0.449498922,0.714567304,0.900390923,,,
2259,8/14/25,0.850493848,0.371005237,0.481402069,0.322227269,0.421507686,0.383672893,0.366979122,0.850493848,,,
2263,9/9/25,0.869833231,0.71092248,0.792731524,0.751816988,0.82718116,0.820134103,0.801276445,0.869833231,,,
2265,7/1/25,0.880721748,0.76968503,0.773620307,0.746653974,0.897955596,0.806934416,0.837344646,0.880721748,,,
2265,7/17/25,0.873800576,0.594865799,0.576501906,0.637740552,0.731910288,0.706999838,0.685927391,0.873800576,,,
2265,7/21/25,0.903882086,0.637740552,0.731910288,0.706999838,0.685927391,0.873800576,0.829610944,0.903882086,,,
2265,7/22/25,0.902134359,0.731910288,0.706999838,0.685927391,0.873800576,0.829610944,0.903882086,0.902134359,,,
2272,8/15/25,0.858015597,0.761629164,0.755882919,0.730204225,0.763598979,0.788232386,0.745375574,0.858015597,,,
2272,8/19/25,0.861785471,0.730204225,0.763598979,0.788232386,0.745375574,0.858015597,0.649963379,0.861785471,,,
2277,8/29/25,0.857107878,0.366373241,0.465174437,0.823088586,0.798891485,0.662291646,0.698698342,0.857107878,,,
2278,7/2/25,0.857263088,0.726378262,0.7802248,0.773586571,0.760200381,0.70029515,0.738792479,0.857263088,,,
2278,8/21/25,0.858873606,0.587090313,0.697302759,0.700924814,0.779815018,0.722320437,0.688380301,0.858873606,,,
2295,7/3/25,0.928715587,0.436005414,0.61398983,0.640547216,0.432131976,0.384456575,0.793311298,0.928715587,,,
2295,7/11/25,0.866969883,0.928715587,0.25610432,0.371828228,0.760891378,0.668271303,0.532674491,0.866969883,,,
2297,7/22/25,0.940533638,0.516596913,0.441582561,0.377585411,0.445681721,0.51199156,0.825017393,0.940533638,,,
2297,7/23/25,0.88470906,0.441582561,0.377585411,0.445681721,0.51199156,0.825017393,0.940533638,0.88470906,,,
2298,8/12/25,0.872076452,0.653680146,0.500272036,0.657420516,0.546917319,0.583248556,0.803964078,0.872076452,,,
2298,8/13/25,0.896762788,0.500272036,0.657420516,0.546917319,0.583248556,0.803964078,0.872076452,0.896762788,,,
2298,8/14/25,0.868382335,0.657420516,0.546917319,0.583248556,0.803964078,0.872076452,0.896762788,0.868382335,,,
2298,8/15/25,0.90267843,0.546917319,0.583248556,0.803964078,0.872076452,0.896762788,0.868382335,0.90267843,,,
2298,8/18/25,0.896762908,0.583248556,0.803964078,0.872076452,0.896762788,0.868382335,0.90267843,0.896762908,,,
2298,8/19/25,0.937068403,0.803964078,0.872076452,0.896762788,0.868382335,0.90267843,0.896762908,0.937068403,,,
2298,8/20/25,0.855722904,0.872076452,0.896762788,0.868382335,0.90267843,0.896762908,0.937068403,0.855722904,,,
2302,7/22/25,0.889203668,0.112748213,0.131961048,0.108552255,0.08934959,0.068123773,0.723658741,0.889203668,,,
2307,8/11/25,0.935287237,0.287133723,0.31067118,0.435096949,0.495315641,0.610345662,0.812705398,0.935287237,,,
2307,8/12/25,0.890471935,0.31067118,0.435096949,0.495315641,0.610345662,0.812705398,0.935287237,0.890471935,,,
2313,8/5/25,0.856157064,0.505321562,0.621805072,0.402296692,0.624177635,0.607234776,0.604876161,0.856157064,,,
2313,8/6/25,0.862983227,0.621805072,0.402296692,0.624177635,0.607234776,0.604876161,0.856157064,0.862983227,,,
2314,7/10/25,0.916596055,0.783201396,0.804057419,0.76773268,0.837724984,0.660953343,0.84697175,0.916596055,,,
2323,8/18/25,0.860744476,0.404021114,0.691632211,0.634030044,0.666126609,0.570340037,0.57932502,0.860744476,,,
2323,9/4/25,0.89496851,0.571775854,0.664235353,0.540585876,0.764420509,0.797312379,0.736693919,0.89496851,,,
2323,9/5/25,0.873054206,0.664235353,0.540585876,0.764420509,0.797312379,0.736693919,0.89496851,0.873054206,,,
2323,9/8/25,0.876100779,0.540585876,0.764420509,0.797312379,0.736693919,0.89496851,0.873054206,0.876100779,,,
2323,9/12/25,0.860337675,0.89496851,0.873054206,0.876100779,0.824364364,0.804546237,0.843826056,0.860337675,,,
2329,7/17/25,0.896998703,0.572540343,0.486760467,0.420247018,0.370047241,0.597813189,0.818381608,0.896998703,,,
2331,8/11/25,0.857059777,0.315297753,0.448193669,0.406819254,0.827356756,0.79025209,0.614405632,0.857059777,,,
2334,8/18/25,0.863183737,0.396174788,0.392699063,0.514051318,0.612930655,0.589006305,0.683566093,0.863183737,,,
2342,7/2/25,0.860574126,0.625782788,0.680816829,0.83859235,0.774614811,0.740836084,0.775206983,0.860574126,,,
2342,7/3/25,0.879405081,0.680816829,0.83859235,0.774614811,0.740836084,0.775206983,0.860574126,0.879405081,,,
2342,7/8/25,0.866061211,0.740836084,0.775206983,0.860574126,0.879405081,0.798380256,0.71246469,0.866061211,,,
2342,7/9/25,0.897113621,0.775206983,0.860574126,0.879405081,0.798380256,0.71246469,0.866061211,0.897113621,,,
2342,8/15/25,0.866835117,0.648139417,0.797400117,0.670932651,0.661726952,0.646182656,0.849639297,0.866835117,,,
2343,8/19/25,0.894246519,0.479050487,0.379547238,0.432140708,0.436980963,0.442795008,0.80606842,0.894246519,,,
2354,8/7/25,0.859746456,0.426459223,0.41245237,0.437502503,0.392745316,0.385026544,0.585401177,0.859746456,,,
2356,7/10/25,0.883930683,0.307508051,0.336277008,0.485980362,0.455589533,0.450986952,0.800140738,0.883930683,,,
2356,7/11/25,0.91690588,0.336277008,0.485980362,0.455589533,0.450986952,0.800140738,0.883930683,0.91690588,,,
2356,8/26/25,0.855501235,0.438377798,0.648111403,0.64989388,0.534433663,0.451224297,0.412531137,0.855501235,,,
2356,9/1/25,0.851407051,0.451224297,0.412531137,0.855501235,0.713719845,0.633433461,0.602359056,0.851407051,,,
2360,7/21/25,0.87479037,0.327458948,0.400988847,0.367453068,0.332680285,0.332702905,0.472903907,0.87479037,,,
2360,7/22/25,0.878938198,0.400988847,0.367453068,0.332680285,0.332702905,0.472903907,0.87479037,0.878938198,,,
2364,8/19/25,0.869899511,0.757925868,0.732545018,0.767080903,0.725041449,0.83338213,0.836453259,0.869899511,,,
2364,8/26/25,0.859129369,0.836453259,0.869899511,0.733474016,0.788976371,0.785058439,0.846724391,0.859129369,,,
2364,9/12/25,0.861398876,0.698489845,0.755525827,0.785214543,0.752963185,0.729256392,0.843023241,0.861398876,,,
2364,9/15/25,0.870107472,0.755525827,0.785214543,0.752963185,0.729256392,0.843023241,0.861398876,0.870107472,,,
2366,7/7/25,0.853438914,0.717280269,0.733485222,0.731905043,0.81411016,0.799276471,0.809871197,0.853438914,,,
2369,8/21/25,0.862632692,0.669008017,0.578903556,0.566563725,0.578842878,0.61263907,0.658875525,0.862632692,,,
2370,7/16/25,0.886924565,0.657824039,0.743590057,0.685812831,0.652852654,0.724413693,0.773578107,0.886924565,,,
2370,7/17/25,0.930540442,0.743590057,0.685812831,0.652852654,0.724413693,0.773578107,0.886924565,0.930540442,,,
2370,7/21/25,0.874283552,0.652852654,0.724413693,0.773578107,0.886924565,0.930540442,0.837790787,0.874283552,,,
2370,7/24/25,0.886906862,0.886924565,0.930540442,0.837790787,0.874283552,0.817897677,0.842338562,0.886906862,,,
2370,7/25/25,0.898896217,0.930540442,0.837790787,0.874283552,0.817897677,0.842338562,0.886906862,0.898896217,,,
2370,7/28/25,0.899059594,0.837790787,0.874283552,0.817897677,0.842338562,0.886906862,0.898896217,0.899059594,,,
2370,7/29/25,0.865345716,0.874283552,0.817897677,0.842338562,0.886906862,0.898896217,0.899059594,0.865345716,,,
2370,7/30/25,0.851862788,0.817897677,0.842338562,0.886906862,0.898896217,0.899059594,0.865345716,0.851862788,,,
2370,8/1/25,0.929318011,0.886906862,0.898896217,0.899059594,0.865345716,0.851862788,0.79176259,0.929318011,,,
2370,8/4/25,0.894142985,0.898896217,0.899059594,0.865345716,0.851862788,0.79176259,0.929318011,0.894142985,,,
2370,8/5/25,0.880067468,0.899059594,0.865345716,0.851862788,0.79176259,0.929318011,0.894142985,0.880067468,,,
2370,8/11/25,0.890955329,0.929318011,0.894142985,0.880067468,0.843997538,0.824845672,0.817218721,0.890955329,,,
2370,8/15/25,0.857100785,0.824845672,0.817218721,0.890955329,0.836781323,0.758525848,0.811746299,0.857100785,,,
2377,7/8/25,0.892219365,0.47079128,0.31668514,0.330630869,0.3062886,0.350650966,0.690320492,0.892219365,,,
2377,8/7/25,0.854802191,0.33906424,0.367233723,0.386891514,0.386858463,0.341536403,0.464588284,0.854802191,,,
2378,8/22/25,0.864220023,0.387794584,0.458995938,0.542293429,0.586843193,0.696114242,0.790622294,0.864220023,,,
2378,8/25/25,0.867806911,0.458995938,0.542293429,0.586843193,0.696114242,0.790622294,0.864220023,0.867806911,,,
2378,8/26/25,0.90222466,0.542293429,0.586843193,0.696114242,0.790622294,0.864220023,0.867806911,0.90222466,,,
2378,8/27/25,0.870105147,0.586843193,0.696114242,0.790622294,0.864220023,0.867806911,0.90222466,0.870105147,,,
2378,8/29/25,0.850097537,0.790622294,0.864220023,0.867806911,0.90222466,0.870105147,0.809563994,0.850097537,,,
2394,7/16/25,0.866191745,0.292418718,0.319673628,0.443114281,0.404900938,0.532743454,0.83823514,0.866191745,,,
2394,7/17/25,0.88613534,0.319673628,0.443114281,0.404900938,0.532743454,0.83823514,0.866191745,0.88613534,,,
2397,8/19/25,0.854706109,0.385673404,0.407928377,0.348544866,0.45331493,0.383840352,0.465628117,0.854706109,,,
2400,9/16/25,0.858710647,0.502080917,0.396483809,0.402709574,0.417134672,0.660354972,0.584733784,0.858710647,,,
2401,7/14/25,0.910104394,0.442557067,0.41006285,0.566632569,0.359911293,0.293101043,0.706599832,0.910104394,,,
2407,9/8/25,0.857366979,0.372739226,0.281252384,0.403145194,0.305274755,0.541145623,0.640697539,0.857366979,,,
2413,7/3/25,0.856731951,0.654110849,0.763196826,0.818863571,0.762780607,0.78550452,0.716301203,0.856731951,,,
2418,8/14/25,0.856816351,0.717982054,0.653719246,0.607234299,0.778925717,0.605651915,0.71974504,0.856816351,,,
2418,9/15/25,0.870346189,0.490021288,0.486511141,0.436484367,0.48784852,0.564029872,0.644003928,0.870346189,,,
2424,8/1/25,0.862238944,0.486744881,0.423389524,0.368308216,0.318616778,0.319860637,0.791812122,0.862238944,,,
2426,9/4/25,0.899020553,0.666689575,0.70407927,0.734726548,0.84251672,0.760151923,0.666187227,0.899020553,,,
2431,9/11/25,0.869572699,0.720994949,0.683537304,0.594750881,0.542688131,0.530793309,0.695959985,0.869572699,,,
2436,7/28/25,0.869945049,0.476282001,0.644534528,0.520307422,0.738857746,0.686585844,0.694519758,0.869945049,,,
2436,9/11/25,0.857934654,0.623322487,0.476569563,0.371958792,0.398538202,0.500776529,0.566571534,0.857934654,,,
2437,7/17/25,0.85542506,0.509366333,0.810509324,0.75905937,0.787734032,0.781129062,0.79725951,0.85542506,,,
2437,8/1/25,0.883678675,0.685365558,0.752845943,0.817133009,0.824160278,0.791600347,0.797114313,0.883678675,,,
2467,9/10/25,0.893142998,0.584338546,0.735561967,0.728860974,0.754600525,0.734826326,0.668800771,0.893142998,,,
2476,8/20/25,0.881670237,0.368812561,0.347158462,0.392956644,0.408304632,0.371542841,0.683041215,0.881670237,,,
2490,8/5/25,0.850895166,0.52099961,0.410354465,0.821327269,0.825748563,0.635179341,0.634038746,0.850895166,,,
2491,9/12/25,0.877186179,0.541240394,0.655347586,0.510063708,0.564622343,0.46819073,0.747990787,0.877186179,,,
2492,8/14/25,0.865151823,0.574025929,0.629389465,0.651396275,0.649648547,0.582260966,0.594064593,0.865151823,,,
2497,7/22/25,0.874599814,0.47307235,0.357208163,0.341096163,0.329238921,0.526006043,0.755767703,0.874599814,,,
2520,7/9/25,0.872615874,0.572505951,0.486531049,0.309889346,0.338975191,0.27863422,0.655075371,0.872615874,,,
2530,8/29/25,0.869404078,0.555765688,0.629480839,0.581935167,0.653474033,0.650992334,0.661554813,0.869404078,,,
2530,9/4/25,0.852703214,0.650992334,0.661554813,0.869404078,0.817609906,0.789124727,0.754914522,0.852703214,,,
2530,9/12/25,0.852897942,0.852703214,0.813919842,0.824947298,0.757705271,0.789550364,0.808684111,0.852897942,,,
2530,9/16/25,0.878472745,0.824947298,0.757705271,0.789550364,0.808684111,0.852897942,0.764612675,0.878472745,,,
301389,9/17/25,0.881864548,0.691231668,0.657307684,0.83630091,0.723139107,0.843542516,0.810910404,0.881864548,1,7.4,
2536,8/13/25,0.883652627,0.581063747,0.800315857,0.782717109,0.795596957,0.835097492,0.82338649,0.883652627,,,
2536,8/14/25,0.910952389,0.800315857,0.782717109,0.795596957,0.835097492,0.82338649,0.883652627,0.910952389,,,
2536,8/15/25,0.863036454,0.782717109,0.795596957,0.835097492,0.82338649,0.883652627,0.910952389,0.863036454,,,
2536,8/18/25,0.884289384,0.795596957,0.835097492,0.82338649,0.883652627,0.910952389,0.863036454,0.884289384,,,
2537,7/7/25,0.873426139,0.732274294,0.651140809,0.652037084,0.468908876,0.389137536,0.56888622,0.873426139,,,
2537,8/26/25,0.858193517,0.657118917,0.655358672,0.62534827,0.698458493,0.665334523,0.622265399,0.858193517,,,
2542,7/22/25,0.894867778,0.445173383,0.569463849,0.424105912,0.827647746,0.821801007,0.745921254,0.894867778,,,
2546,7/10/25,0.855959117,0.308116287,0.280863523,0.403346092,0.575673759,0.58531487,0.62152791,0.855959117,,,
2548,9/11/25,0.86478579,0.478056133,0.4820095,0.473956436,0.604614973,0.601347506,0.539997041,0.86478579,,,
2549,7/1/25,0.865234613,0.656166673,0.650619805,0.703905165,0.706123769,0.58899641,0.851630926,0.865234613,,,
2549,7/2/25,0.864653349,0.650619805,0.703905165,0.706123769,0.58899641,0.851630926,0.865234613,0.864653349,,,
2549,8/13/25,0.89081794,0.48800528,0.708254099,0.70622009,0.697027266,0.681980848,0.823740304,0.89081794,,,
2549,8/15/25,0.903300226,0.70622009,0.697027266,0.681980848,0.823740304,0.89081794,0.832249224,0.903300226,,,
2549,8/18/25,0.8682096,0.697027266,0.681980848,0.823740304,0.89081794,0.832249224,0.903300226,0.8682096,,,
2549,9/5/25,0.902521312,0.839222491,0.750426471,0.779431999,0.687850475,0.833362222,0.734746993,0.902521312,,,
2550,7/16/25,0.886729538,0.763053834,0.683295369,0.785239518,0.716083288,0.6613307,0.752210855,0.886729538,,,
2550,7/17/25,0.871889293,0.683295369,0.785239518,0.716083288,0.6613307,0.752210855,0.886729538,0.871889293,,,
2550,7/18/25,0.85482794,0.785239518,0.716083288,0.6613307,0.752210855,0.886729538,0.871889293,0.85482794,,,
2551,8/7/25,0.867463887,0.584542096,0.479385942,0.647294879,0.60343796,0.604426861,0.538325369,0.867463887,,,
2551,8/8/25,0.893794656,0.479385942,0.647294879,0.60343796,0.604426861,0.538325369,0.867463887,0.893794656,,,
2551,8/15/25,0.853881836,0.867463887,0.893794656,0.753127992,0.84045279,0.696241677,0.517841697,0.853881836,,,
2553,8/19/25,0.850349605,0.726646304,0.71459955,0.730903685,0.733292997,0.694103718,0.740684032,0.850349605,,,
2553,8/25/25,0.863069534,0.694103718,0.740684032,0.850349605,0.848201632,0.75958395,0.823827326,0.863069534,,,
2562,7/7/25,0.894670606,0.63464576,0.628058672,0.672107339,0.585604012,0.526506245,0.830176353,0.894670606,,,
2562,7/14/25,0.908113956,0.830176353,0.894670606,0.663635075,0.800741136,0.825670719,0.686569929,0.908113956,,,
2562,7/15/25,0.870099127,0.894670606,0.663635075,0.800741136,0.825670719,0.686569929,0.908113956,0.870099127,,,
2562,8/13/25,0.882575452,0.685709238,0.704501033,0.698438704,0.746689856,0.735638678,0.707908034,0.882575452,,,
2562,8/18/25,0.869192958,0.746689856,0.735638678,0.707908034,0.882575452,0.822597563,0.779302895,0.869192958,,,
2575,8/22/25,0.870486021,0.49736619,0.44927758,0.565137565,0.473623753,0.79542321,0.706988275,0.870486021,,,
2575,8/25/25,0.858923554,0.44927758,0.565137565,0.473623753,0.79542321,0.706988275,0.870486021,0.858923554,,,
2579,7/3/25,0.894563854,0.715898275,0.814657986,0.860190332,0.944502652,0.796178043,0.756112754,0.894563854,,,
2581,7/1/25,0.856289983,0.441675574,0.467261702,0.494841814,0.468364894,0.407229275,0.499609172,0.856289983,,,
2581,7/3/25,0.909809649,0.494841814,0.468364894,0.407229275,0.499609172,0.856289983,0.716488421,0.909809649,,,
2596,7/17/25,0.856743634,0.500801563,0.552588999,0.493389249,0.689381838,0.576716363,0.745273829,0.856743634,,,
2596,7/21/25,0.884636104,0.493389249,0.689381838,0.576716363,0.745273829,0.856743634,0.79950577,0.884636104,,,
2596,7/22/25,0.865864873,0.689381838,0.576716363,0.745273829,0.856743634,0.79950577,0.884636104,0.865864873,,,
2596,7/24/25,0.900011241,0.745273829,0.856743634,0.79950577,0.884636104,0.865864873,0.813402057,0.900011241,,,
2598,8/15/25,0.890084743,0.323729366,0.299604803,0.408378929,0.455113083,0.524144113,0.774741232,0.890084743,,,
2611,8/7/25,0.904977381,0.688301444,0.638369083,0.571251452,0.591361523,0.620112121,0.845946252,0.904977381,,,
2613,7/23/25,0.876915991,0.474893391,0.40173009,0.283698022,0.307729006,0.6201846,0.665547788,0.876915991,,,
2617,9/5/25,0.862200677,0.566180885,0.397248507,0.440378785,0.718040168,0.550329149,0.730069935,0.862200677,,,
1234,9/16/25,0.859164774,0.521107376,0.624376595,0.50448662,0.511003971,0.407316297,0.726368427,0.859164774,4,7.4,
2622,8/12/25,0.850452304,0.440078437,0.434916019,0.390512705,0.51985389,0.6660676,0.734609604,0.850452304,,,
2622,8/15/25,0.853719711,0.51985389,0.6660676,0.734609604,0.850452304,0.794243097,0.844768584,0.853719711,,,
2622,8/20/25,0.882142067,0.850452304,0.794243097,0.844768584,0.853719711,0.829847097,0.813121438,0.882142067,,,
2622,8/22/25,0.919555783,0.844768584,0.853719711,0.829847097,0.813121438,0.882142067,0.804587245,0.919555783,,,
2622,9/16/25,0.852727771,0.696302235,0.639743686,0.605766118,0.553387046,0.565476239,0.460223913,0.852727771,,,
2623,7/3/25,0.898433566,0.465993226,0.19848676,0.368301004,0.653307438,0.579842389,0.804189742,0.898433566,,,
2636,7/4/25,0.95245713,0.378340036,0.361807108,0.381553173,0.476706326,0.362395138,0.800892115,0.95245713,,,
2636,7/7/25,0.912931323,0.361807108,0.381553173,0.476706326,0.362395138,0.800892115,0.95245713,0.912931323,,,
2636,7/8/25,0.886153102,0.381553173,0.476706326,0.362395138,0.800892115,0.95245713,0.912931323,0.886153102,,,
2636,7/9/25,0.942881703,0.476706326,0.362395138,0.800892115,0.95245713,0.912931323,0.886153102,0.942881703,,,
2642,9/1/25,0.856206596,0.543037653,0.506388366,0.646646917,0.615247965,0.670350432,0.615030646,0.856206596,,,
2642,9/15/25,0.921882272,0.789864242,0.67035979,0.586093962,0.581461966,0.847622991,0.783266723,0.921882272,,,
2644,7/29/25,0.903907895,0.239408791,0.208406538,0.441739857,0.564897239,0.42335093,0.788291812,0.903907895,,,
2644,7/30/25,0.894235909,0.208406538,0.441739857,0.564897239,0.42335093,0.788291812,0.903907895,0.894235909,,,
2645,7/11/25,0.867753685,0.403223902,0.33252573,0.300228268,0.57496196,0.544513464,0.629928648,0.867753685,,,
2645,7/14/25,0.912397087,0.33252573,0.300228268,0.57496196,0.544513464,0.629928648,0.867753685,0.912397087,,,
2645,7/15/25,0.917744935,0.300228268,0.57496196,0.544513464,0.629928648,0.867753685,0.912397087,0.917744935,,,
2645,7/16/25,0.942490339,0.57496196,0.544513464,0.629928648,0.867753685,0.912397087,0.917744935,0.942490339,,,
2645,7/18/25,0.924357772,0.629928648,0.867753685,0.912397087,0.917744935,0.942490339,0.760986149,0.924357772,,,
2645,7/21/25,0.929407001,0.867753685,0.912397087,0.917744935,0.942490339,0.760986149,0.924357772,0.929407001,,,
2645,8/18/25,0.855424821,0.615882456,0.59872508,0.559513271,0.505448937,0.476292819,0.805201292,0.855424821,,,
2645,8/19/25,0.874061346,0.59872508,0.559513271,0.505448937,0.476292819,0.805201292,0.855424821,0.874061346,,,
2651,7/1/25,0.88740176,0.666266918,0.661819637,0.641965091,0.666289628,0.56655848,0.839606225,0.88740176,,,
